lesson_number,domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster_count,db_clusters,database_name,schema_name,owned_table_count,owned_tables,full_cdc_table_count,excluded_cdc_table_count,backend_module_path,api_base_path,docker_profile,deployment_unit,frontend_integration,implementation_status
367,17,tax,tax-platform,svc-0167,tax-07,team-017,10,pg-cluster-061|pg-cluster-062|pg-cluster-063|pg-cluster-064|pg-cluster-065|pg-cluster-066|pg-cluster-067|pg-cluster-068|pg-cluster-069|pg-cluster-070,tax_svc_07,tax,10,tax_svc_07.tax.attribution_tax|tax_svc_07.tax.channel_tax|tax_svc_07.tax.click_tax|tax_svc_07.tax.conversion_tax|tax_svc_07.tax.delivery_tax|tax_svc_07.tax.impression_tax|tax_svc_07.tax.message_tax|tax_svc_07.tax.query_tax|tax_svc_07.tax.result_tax|tax_svc_07.tax.template_tax,10,0,applications/backend/services/tax/tax-07,/api/v1/tax/07,domain-tax,tax-07,DOMAIN_POLICY_PENDING,PLANNED
368,17,tax,tax-platform,svc-0168,tax-08,team-017,10,pg-cluster-071|pg-cluster-072|pg-cluster-073|pg-cluster-074|pg-cluster-075|pg-cluster-076|pg-cluster-077|pg-cluster-078|pg-cluster-079|pg-cluster-080,tax_svc_08,tax,10,tax_svc_08.tax.contract_tax|tax_svc_08.tax.fee_tax|tax_svc_08.tax.partner_tax|tax_svc_08.tax.payout_tax|tax_svc_08.tax.price_tax|tax_svc_08.tax.provider_tax|tax_svc_08.tax.rate_tax|tax_svc_08.tax.reconciliation_tax|tax_svc_08.tax.settlement_tax|tax_svc_08.tax.tax_master,10,0,applications/backend/services/tax/tax-08,/api/v1/tax/08,domain-tax,tax-08,DOMAIN_POLICY_PENDING,PLANNED
369,17,tax,tax-platform,svc-0169,tax-09,team-017,10,pg-cluster-081|pg-cluster-082|pg-cluster-083|pg-cluster-084|pg-cluster-085|pg-cluster-086|pg-cluster-087|pg-cluster-088|pg-cluster-089|pg-cluster-090,tax_svc_09,tax,10,tax_svc_09.tax.bin_tax|tax_svc_09.tax.package_tax|tax_svc_09.tax.refund_tax|tax_svc_09.tax.return_tax|tax_svc_09.tax.route_tax|tax_svc_09.tax.shipment_tax|tax_svc_09.tax.stock_tax|tax_svc_09.tax.stop_tax|tax_svc_09.tax.tracking_tax|tax_svc_09.tax.warehouse_tax,10,0,applications/backend/services/tax/tax-09,/api/v1/tax/09,domain-tax,tax-09,DOMAIN_POLICY_PENDING,PLANNED
370,17,tax,tax-platform,svc-0170,tax-10,team-017,10,pg-cluster-091|pg-cluster-092|pg-cluster-093|pg-cluster-094|pg-cluster-095|pg-cluster-096|pg-cluster-097|pg-cluster-098|pg-cluster-099|pg-cluster-100,tax_svc_10,tax,10,tax_svc_10.tax.consent_tax|tax_svc_10.tax.device_tax|tax_svc_10.tax.feedback_tax|tax_svc_10.tax.location_tax|tax_svc_10.tax.owner_tax|tax_svc_10.tax.permission_tax|tax_svc_10.tax.rating_tax|tax_svc_10.tax.review_tax|tax_svc_10.tax.role_tax|tax_svc_10.tax.token_tax,10,0,applications/backend/services/tax/tax-10,/api/v1/tax/10,domain-tax,tax-10,DOMAIN_POLICY_PENDING,PLANNED
371,18,shipping,shipping-platform,svc-0171,shipping-01,team-018,10,pg-cluster-101|pg-cluster-102|pg-cluster-103|pg-cluster-104|pg-cluster-105|pg-cluster-106|pg-cluster-107|pg-cluster-108|pg-cluster-109|pg-cluster-110,shipping_svc_01,shipping,10,shipping_svc_01.shipping.account_shipping|shipping_svc_01.shipping.address_shipping|shipping_svc_01.shipping.event_shipping|shipping_svc_01.shipping.history_shipping|shipping_svc_01.shipping.mapping_shipping|shipping_svc_01.shipping.preference_shipping|shipping_svc_01.shipping.profile_shipping|shipping_svc_01.shipping.rule_shipping|shipping_svc_01.shipping.session_shipping|shipping_svc_01.shipping.status_shipping,10,0,applications/backend/services/shipping/shipping-01,/api/v1/shipping/01,domain-shipping,shipping-01,DOMAIN_POLICY_PENDING,PLANNED
372,18,shipping,shipping-platform,svc-0172,shipping-02,team-018,10,pg-cluster-111|pg-cluster-112|pg-cluster-113|pg-cluster-114|pg-cluster-115|pg-cluster-116|pg-cluster-117|pg-cluster-118|pg-cluster-119|pg-cluster-120,shipping_svc_02,shipping,10,shipping_svc_02.shipping.allocation_shipping|shipping_svc_02.shipping.attempt_shipping|shipping_svc_02.shipping.detail_shipping|shipping_svc_02.shipping.item_shipping|shipping_svc_02.shipping.movement_shipping|shipping_svc_02.shipping.request_shipping|shipping_svc_02.shipping.reservation_shipping|shipping_svc_02.shipping.response_shipping|shipping_svc_02.shipping.snapshot_shipping|shipping_svc_02.shipping.transaction_shipping,10,0,applications/backend/services/shipping/shipping-02,/api/v1/shipping/02,domain-shipping,shipping-02,DOMAIN_POLICY_PENDING,PLANNED
373,18,shipping,shipping-platform,svc-0173,shipping-03,team-018,10,pg-cluster-121|pg-cluster-122|pg-cluster-123|pg-cluster-124|pg-cluster-125|pg-cluster-126|pg-cluster-127|pg-cluster-128|pg-cluster-129|pg-cluster-130,shipping_svc_03,shipping,10,shipping_svc_03.shipping.adjustment_shipping|shipping_svc_03.shipping.campaign_shipping|shipping_svc_03.shipping.configuration_shipping|shipping_svc_03.shipping.document_shipping|shipping_svc_03.shipping.metric_shipping|shipping_svc_03.shipping.offer_shipping|shipping_svc_03.shipping.policy_shipping|shipping_svc_03.shipping.redemption_shipping|shipping_svc_03.shipping.score_shipping|shipping_svc_03.shipping.segment_shipping,10,0,applications/backend/services/shipping/shipping-03,/api/v1/shipping/03,domain-shipping,shipping-03,DOMAIN_POLICY_PENDING,PLANNED
374,18,shipping,shipping-platform,svc-0174,shipping-04,team-018,10,pg-cluster-131|pg-cluster-132|pg-cluster-133|pg-cluster-134|pg-cluster-135|pg-cluster-136|pg-cluster-137|pg-cluster-138|pg-cluster-139|pg-cluster-140,shipping_svc_04,shipping,10,shipping_svc_04.shipping.balance_shipping|shipping_svc_04.shipping.batch_shipping|shipping_svc_04.shipping.checkpoint_shipping|shipping_svc_04.shipping.exception_shipping|shipping_svc_04.shipping.invoice_shipping|shipping_svc_04.shipping.job_shipping|shipping_svc_04.shipping.ledger_shipping|shipping_svc_04.shipping.line_shipping|shipping_svc_04.shipping.run_shipping|shipping_svc_04.shipping.task_shipping,10,0,applications/backend/services/shipping/shipping-04,/api/v1/shipping/04,domain-shipping,shipping-04,DOMAIN_POLICY_PENDING,PLANNED
375,18,shipping,shipping-platform,svc-0175,shipping-05,team-018,10,pg-cluster-141|pg-cluster-142|pg-cluster-143|pg-cluster-144|pg-cluster-145|pg-cluster-146|pg-cluster-147|pg-cluster-148|pg-cluster-149|pg-cluster-150,shipping_svc_05,shipping,10,shipping_svc_05.shipping.alert_shipping|shipping_svc_05.shipping.approval_shipping|shipping_svc_05.shipping.assignment_shipping|shipping_svc_05.shipping.availability_shipping|shipping_svc_05.shipping.capacity_shipping|shipping_svc_05.shipping.case_shipping|shipping_svc_05.shipping.decision_shipping|shipping_svc_05.shipping.forecast_shipping|shipping_svc_05.shipping.schedule_shipping|shipping_svc_05.shipping.workflow_shipping,10,0,applications/backend/services/shipping/shipping-05,/api/v1/shipping/05,domain-shipping,shipping-05,DOMAIN_POLICY_PENDING,PLANNED
376,18,shipping,shipping-platform,svc-0176,shipping-06,team-018,10,pg-cluster-151|pg-cluster-152|pg-cluster-153|pg-cluster-154|pg-cluster-155|pg-cluster-156|pg-cluster-157|pg-cluster-158|pg-cluster-159|pg-cluster-160,shipping_svc_06,shipping,10,shipping_svc_06.shipping.attribute_shipping|shipping_svc_06.shipping.category_shipping|shipping_svc_06.shipping.collection_shipping|shipping_svc_06.shipping.media_shipping|shipping_svc_06.shipping.plan_shipping|shipping_svc_06.shipping.ranking_shipping|shipping_svc_06.shipping.relationship_shipping|shipping_svc_06.shipping.target_shipping|shipping_svc_06.shipping.threshold_shipping|shipping_svc_06.shipping.variant_shipping,10,0,applications/backend/services/shipping/shipping-06,/api/v1/shipping/06,domain-shipping,shipping-06,DOMAIN_POLICY_PENDING,PLANNED
377,18,shipping,shipping-platform,svc-0177,shipping-07,team-018,10,pg-cluster-161|pg-cluster-162|pg-cluster-163|pg-cluster-164|pg-cluster-165|pg-cluster-166|pg-cluster-167|pg-cluster-168|pg-cluster-169|pg-cluster-170,shipping_svc_07,shipping,10,shipping_svc_07.shipping.attribution_shipping|shipping_svc_07.shipping.channel_shipping|shipping_svc_07.shipping.click_shipping|shipping_svc_07.shipping.conversion_shipping|shipping_svc_07.shipping.delivery_shipping|shipping_svc_07.shipping.impression_shipping|shipping_svc_07.shipping.message_shipping|shipping_svc_07.shipping.query_shipping|shipping_svc_07.shipping.result_shipping|shipping_svc_07.shipping.template_shipping,10,0,applications/backend/services/shipping/shipping-07,/api/v1/shipping/07,domain-shipping,shipping-07,DOMAIN_POLICY_PENDING,PLANNED
378,18,shipping,shipping-platform,svc-0178,shipping-08,team-018,10,pg-cluster-171|pg-cluster-172|pg-cluster-173|pg-cluster-174|pg-cluster-175|pg-cluster-176|pg-cluster-177|pg-cluster-178|pg-cluster-179|pg-cluster-180,shipping_svc_08,shipping,10,shipping_svc_08.shipping.contract_shipping|shipping_svc_08.shipping.fee_shipping|shipping_svc_08.shipping.partner_shipping|shipping_svc_08.shipping.payout_shipping|shipping_svc_08.shipping.price_shipping|shipping_svc_08.shipping.provider_shipping|shipping_svc_08.shipping.rate_shipping|shipping_svc_08.shipping.reconciliation_shipping|shipping_svc_08.shipping.settlement_shipping|shipping_svc_08.shipping.tax_shipping,10,0,applications/backend/services/shipping/shipping-08,/api/v1/shipping/08,domain-shipping,shipping-08,DOMAIN_POLICY_PENDING,PLANNED
379,18,shipping,shipping-platform,svc-0179,shipping-09,team-018,10,pg-cluster-181|pg-cluster-182|pg-cluster-183|pg-cluster-184|pg-cluster-185|pg-cluster-186|pg-cluster-187|pg-cluster-188|pg-cluster-189|pg-cluster-190,shipping_svc_09,shipping,10,shipping_svc_09.shipping.bin_shipping|shipping_svc_09.shipping.package_shipping|shipping_svc_09.shipping.refund_shipping|shipping_svc_09.shipping.return_shipping|shipping_svc_09.shipping.route_shipping|shipping_svc_09.shipping.shipment_shipping|shipping_svc_09.shipping.stock_shipping|shipping_svc_09.shipping.stop_shipping|shipping_svc_09.shipping.tracking_shipping|shipping_svc_09.shipping.warehouse_shipping,10,0,applications/backend/services/shipping/shipping-09,/api/v1/shipping/09,domain-shipping,shipping-09,DOMAIN_POLICY_PENDING,PLANNED
380,18,shipping,shipping-platform,svc-0180,shipping-10,team-018,10,pg-cluster-191|pg-cluster-192|pg-cluster-193|pg-cluster-194|pg-cluster-195|pg-cluster-196|pg-cluster-197|pg-cluster-198|pg-cluster-199|pg-cluster-200,shipping_svc_10,shipping,10,shipping_svc_10.shipping.consent_shipping|shipping_svc_10.shipping.device_shipping|shipping_svc_10.shipping.feedback_shipping|shipping_svc_10.shipping.location_shipping|shipping_svc_10.shipping.owner_shipping|shipping_svc_10.shipping.permission_shipping|shipping_svc_10.shipping.rating_shipping|shipping_svc_10.shipping.review_shipping|shipping_svc_10.shipping.role_shipping|shipping_svc_10.shipping.token_shipping,10,0,applications/backend/services/shipping/shipping-10,/api/v1/shipping/10,domain-shipping,shipping-10,DOMAIN_POLICY_PENDING,PLANNED
381,19,fulfillment,fulfillment-platform,svc-0181,fulfillment-01,team-019,10,pg-cluster-201|pg-cluster-202|pg-cluster-203|pg-cluster-204|pg-cluster-205|pg-cluster-206|pg-cluster-207|pg-cluster-208|pg-cluster-209|pg-cluster-210,fulfillment_svc_01,fulfillment,10,fulfillment_svc_01.fulfillment.account_fulfillment|fulfillment_svc_01.fulfillment.address_fulfillment|fulfillment_svc_01.fulfillment.event_fulfillment|fulfillment_svc_01.fulfillment.history_fulfillment|fulfillment_svc_01.fulfillment.mapping_fulfillment|fulfillment_svc_01.fulfillment.preference_fulfillment|fulfillment_svc_01.fulfillment.profile_fulfillment|fulfillment_svc_01.fulfillment.rule_fulfillment|fulfillment_svc_01.fulfillment.session_fulfillment|fulfillment_svc_01.fulfillment.status_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-01,/api/v1/fulfillment/01,domain-fulfillment,fulfillment-01,DOMAIN_POLICY_PENDING,PLANNED
382,19,fulfillment,fulfillment-platform,svc-0182,fulfillment-02,team-019,10,pg-cluster-211|pg-cluster-212|pg-cluster-213|pg-cluster-214|pg-cluster-215|pg-cluster-216|pg-cluster-217|pg-cluster-218|pg-cluster-219|pg-cluster-220,fulfillment_svc_02,fulfillment,10,fulfillment_svc_02.fulfillment.allocation_fulfillment|fulfillment_svc_02.fulfillment.attempt_fulfillment|fulfillment_svc_02.fulfillment.detail_fulfillment|fulfillment_svc_02.fulfillment.item_fulfillment|fulfillment_svc_02.fulfillment.movement_fulfillment|fulfillment_svc_02.fulfillment.request_fulfillment|fulfillment_svc_02.fulfillment.reservation_fulfillment|fulfillment_svc_02.fulfillment.response_fulfillment|fulfillment_svc_02.fulfillment.snapshot_fulfillment|fulfillment_svc_02.fulfillment.transaction_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-02,/api/v1/fulfillment/02,domain-fulfillment,fulfillment-02,DOMAIN_POLICY_PENDING,PLANNED
383,19,fulfillment,fulfillment-platform,svc-0183,fulfillment-03,team-019,10,pg-cluster-221|pg-cluster-222|pg-cluster-223|pg-cluster-224|pg-cluster-225|pg-cluster-226|pg-cluster-227|pg-cluster-228|pg-cluster-229|pg-cluster-230,fulfillment_svc_03,fulfillment,10,fulfillment_svc_03.fulfillment.adjustment_fulfillment|fulfillment_svc_03.fulfillment.campaign_fulfillment|fulfillment_svc_03.fulfillment.configuration_fulfillment|fulfillment_svc_03.fulfillment.document_fulfillment|fulfillment_svc_03.fulfillment.metric_fulfillment|fulfillment_svc_03.fulfillment.offer_fulfillment|fulfillment_svc_03.fulfillment.policy_fulfillment|fulfillment_svc_03.fulfillment.redemption_fulfillment|fulfillment_svc_03.fulfillment.score_fulfillment|fulfillment_svc_03.fulfillment.segment_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-03,/api/v1/fulfillment/03,domain-fulfillment,fulfillment-03,DOMAIN_POLICY_PENDING,PLANNED
384,19,fulfillment,fulfillment-platform,svc-0184,fulfillment-04,team-019,10,pg-cluster-231|pg-cluster-232|pg-cluster-233|pg-cluster-234|pg-cluster-235|pg-cluster-236|pg-cluster-237|pg-cluster-238|pg-cluster-239|pg-cluster-240,fulfillment_svc_04,fulfillment,10,fulfillment_svc_04.fulfillment.balance_fulfillment|fulfillment_svc_04.fulfillment.batch_fulfillment|fulfillment_svc_04.fulfillment.checkpoint_fulfillment|fulfillment_svc_04.fulfillment.exception_fulfillment|fulfillment_svc_04.fulfillment.invoice_fulfillment|fulfillment_svc_04.fulfillment.job_fulfillment|fulfillment_svc_04.fulfillment.ledger_fulfillment|fulfillment_svc_04.fulfillment.line_fulfillment|fulfillment_svc_04.fulfillment.run_fulfillment|fulfillment_svc_04.fulfillment.task_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-04,/api/v1/fulfillment/04,domain-fulfillment,fulfillment-04,DOMAIN_POLICY_PENDING,PLANNED
385,19,fulfillment,fulfillment-platform,svc-0185,fulfillment-05,team-019,10,pg-cluster-241|pg-cluster-242|pg-cluster-243|pg-cluster-244|pg-cluster-245|pg-cluster-246|pg-cluster-247|pg-cluster-248|pg-cluster-249|pg-cluster-250,fulfillment_svc_05,fulfillment,10,fulfillment_svc_05.fulfillment.alert_fulfillment|fulfillment_svc_05.fulfillment.approval_fulfillment|fulfillment_svc_05.fulfillment.assignment_fulfillment|fulfillment_svc_05.fulfillment.availability_fulfillment|fulfillment_svc_05.fulfillment.capacity_fulfillment|fulfillment_svc_05.fulfillment.case_fulfillment|fulfillment_svc_05.fulfillment.decision_fulfillment|fulfillment_svc_05.fulfillment.forecast_fulfillment|fulfillment_svc_05.fulfillment.schedule_fulfillment|fulfillment_svc_05.fulfillment.workflow_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-05,/api/v1/fulfillment/05,domain-fulfillment,fulfillment-05,DOMAIN_POLICY_PENDING,PLANNED
386,19,fulfillment,fulfillment-platform,svc-0186,fulfillment-06,team-019,10,pg-cluster-251|pg-cluster-252|pg-cluster-253|pg-cluster-254|pg-cluster-255|pg-cluster-256|pg-cluster-257|pg-cluster-258|pg-cluster-259|pg-cluster-260,fulfillment_svc_06,fulfillment,10,fulfillment_svc_06.fulfillment.attribute_fulfillment|fulfillment_svc_06.fulfillment.category_fulfillment|fulfillment_svc_06.fulfillment.collection_fulfillment|fulfillment_svc_06.fulfillment.media_fulfillment|fulfillment_svc_06.fulfillment.plan_fulfillment|fulfillment_svc_06.fulfillment.ranking_fulfillment|fulfillment_svc_06.fulfillment.relationship_fulfillment|fulfillment_svc_06.fulfillment.target_fulfillment|fulfillment_svc_06.fulfillment.threshold_fulfillment|fulfillment_svc_06.fulfillment.variant_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-06,/api/v1/fulfillment/06,domain-fulfillment,fulfillment-06,DOMAIN_POLICY_PENDING,PLANNED
387,19,fulfillment,fulfillment-platform,svc-0187,fulfillment-07,team-019,10,pg-cluster-261|pg-cluster-262|pg-cluster-263|pg-cluster-264|pg-cluster-265|pg-cluster-266|pg-cluster-267|pg-cluster-268|pg-cluster-269|pg-cluster-270,fulfillment_svc_07,fulfillment,10,fulfillment_svc_07.fulfillment.attribution_fulfillment|fulfillment_svc_07.fulfillment.channel_fulfillment|fulfillment_svc_07.fulfillment.click_fulfillment|fulfillment_svc_07.fulfillment.conversion_fulfillment|fulfillment_svc_07.fulfillment.delivery_fulfillment|fulfillment_svc_07.fulfillment.impression_fulfillment|fulfillment_svc_07.fulfillment.message_fulfillment|fulfillment_svc_07.fulfillment.query_fulfillment|fulfillment_svc_07.fulfillment.result_fulfillment|fulfillment_svc_07.fulfillment.template_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-07,/api/v1/fulfillment/07,domain-fulfillment,fulfillment-07,DOMAIN_POLICY_PENDING,PLANNED
388,19,fulfillment,fulfillment-platform,svc-0188,fulfillment-08,team-019,10,pg-cluster-271|pg-cluster-272|pg-cluster-273|pg-cluster-274|pg-cluster-275|pg-cluster-276|pg-cluster-277|pg-cluster-278|pg-cluster-279|pg-cluster-280,fulfillment_svc_08,fulfillment,10,fulfillment_svc_08.fulfillment.contract_fulfillment|fulfillment_svc_08.fulfillment.fee_fulfillment|fulfillment_svc_08.fulfillment.partner_fulfillment|fulfillment_svc_08.fulfillment.payout_fulfillment|fulfillment_svc_08.fulfillment.price_fulfillment|fulfillment_svc_08.fulfillment.provider_fulfillment|fulfillment_svc_08.fulfillment.rate_fulfillment|fulfillment_svc_08.fulfillment.reconciliation_fulfillment|fulfillment_svc_08.fulfillment.settlement_fulfillment|fulfillment_svc_08.fulfillment.tax_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-08,/api/v1/fulfillment/08,domain-fulfillment,fulfillment-08,DOMAIN_POLICY_PENDING,PLANNED
389,19,fulfillment,fulfillment-platform,svc-0189,fulfillment-09,team-019,10,pg-cluster-281|pg-cluster-282|pg-cluster-283|pg-cluster-284|pg-cluster-285|pg-cluster-286|pg-cluster-287|pg-cluster-288|pg-cluster-289|pg-cluster-290,fulfillment_svc_09,fulfillment,10,fulfillment_svc_09.fulfillment.bin_fulfillment|fulfillment_svc_09.fulfillment.package_fulfillment|fulfillment_svc_09.fulfillment.refund_fulfillment|fulfillment_svc_09.fulfillment.return_fulfillment|fulfillment_svc_09.fulfillment.route_fulfillment|fulfillment_svc_09.fulfillment.shipment_fulfillment|fulfillment_svc_09.fulfillment.stock_fulfillment|fulfillment_svc_09.fulfillment.stop_fulfillment|fulfillment_svc_09.fulfillment.tracking_fulfillment|fulfillment_svc_09.fulfillment.warehouse_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-09,/api/v1/fulfillment/09,domain-fulfillment,fulfillment-09,DOMAIN_POLICY_PENDING,PLANNED
390,19,fulfillment,fulfillment-platform,svc-0190,fulfillment-10,team-019,10,pg-cluster-291|pg-cluster-292|pg-cluster-293|pg-cluster-294|pg-cluster-295|pg-cluster-296|pg-cluster-297|pg-cluster-298|pg-cluster-299|pg-cluster-300,fulfillment_svc_10,fulfillment,10,fulfillment_svc_10.fulfillment.consent_fulfillment|fulfillment_svc_10.fulfillment.device_fulfillment|fulfillment_svc_10.fulfillment.feedback_fulfillment|fulfillment_svc_10.fulfillment.location_fulfillment|fulfillment_svc_10.fulfillment.owner_fulfillment|fulfillment_svc_10.fulfillment.permission_fulfillment|fulfillment_svc_10.fulfillment.rating_fulfillment|fulfillment_svc_10.fulfillment.review_fulfillment|fulfillment_svc_10.fulfillment.role_fulfillment|fulfillment_svc_10.fulfillment.token_fulfillment,10,0,applications/backend/services/fulfillment/fulfillment-10,/api/v1/fulfillment/10,domain-fulfillment,fulfillment-10,DOMAIN_POLICY_PENDING,PLANNED
